symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown
AVXL,2021-07-01,2021-07-07,22.17,25.5,2,6.66,0.67,2568.1000000000004,2568.1000000000004,0.0
AVXL,2021-06-30,2021-07-09,22.92,26.22,2,6.6,0.66,2574.7000000000003,2574.7000000000003,0.0
ATOS,2021-06-30,2021-07-09,7.0,5.8,6,-7.23,-0.72,2567.4700000000003,2574.7000000000003,-7.230000000000018
ATOS,2021-07-01,2021-07-12,6.13,5.3,6,-4.98,-0.5,2562.4900000000002,2574.7000000000003,-12.210000000000036
CLSD,2021-07-08,2021-07-12,4.84,5.45,9,5.49,0.55,2567.98,2574.7000000000003,-6.720000000000255
BLIN,2021-07-09,2021-07-19,7.44,5.4,3,-6.12,-0.61,2561.86,2574.7000000000003,-12.840000000000146
ANY,2021-07-14,2021-07-22,22.0,18.9,1,-3.1,-0.31,2558.76,2574.7000000000003,-15.940000000000055
CLSD,2021-07-15,2021-07-23,5.15,5.34,9,1.71,0.17,2560.4700000000003,2574.7000000000003,-14.230000000000018
ALEC,2021-07-15,2021-07-23,35.18,31.75,2,-6.86,-0.69,2553.61,2574.7000000000003,-21.090000000000146
ANY,2021-07-15,2021-07-23,19.28,20.09,1,0.81,0.08,2554.42,2574.7000000000003,-20.2800000000002
ALEC,2021-07-16,2021-07-26,32.4,33.61,2,2.42,0.24,2556.84,2574.7000000000003,-17.860000000000127
CLSD,2021-07-16,2021-07-26,5.13,5.13,10,0.0,0.0,2556.84,2574.7000000000003,-17.860000000000127
AEHR,2021-07-27,2021-08-04,5.18,5.5,6,1.92,0.19,2558.76,2574.7000000000003,-15.940000000000055
AEHR,2021-07-28,2021-08-05,5.41,5.44,6,0.18,0.02,2558.94,2574.7000000000003,-15.760000000000218
AEHR,2021-07-30,2021-08-10,5.38,6.5,6,6.72,0.67,2565.66,2574.7000000000003,-9.040000000000418
CCCC,2021-08-05,2021-08-13,41.83,40.0,2,-3.66,-0.37,2562.0,2574.7000000000003,-12.700000000000273
BTBT,2021-08-12,2021-08-20,14.38,12.53,2,-3.7,-0.37,2558.3,2574.7000000000003,-16.40000000000009
BTBT,2021-08-13,2021-08-23,14.35,12.5,2,-3.7,-0.37,2554.6000000000004,2574.7000000000003,-20.09999999999991
BYSI,2021-08-13,2021-08-23,22.48,20.16,2,-4.64,-0.46,2549.9600000000005,2574.7000000000003,-24.73999999999978
BTBT,2021-08-17,2021-08-25,12.36,10.48,2,-3.76,-0.38,2546.2000000000003,2574.7000000000003,-28.5
BYSI,2021-08-17,2021-08-25,21.41,24.51,2,6.2,0.62,2552.4,2574.7000000000003,-22.300000000000182
ARCT,2021-08-19,2021-08-26,46.14,52.03,1,5.89,0.59,2558.29,2574.7000000000003,-16.41000000000031
ARCT,2021-08-17,2021-08-26,45.41,52.03,1,6.62,0.66,2564.91,2574.7000000000003,-9.790000000000418
CCCS,2021-08-31,2021-09-02,10.52,11.43,9,8.19,0.82,2573.1,2574.7000000000003,-1.6000000000003638
ADAP,2021-09-03,2021-09-08,4.79,6.2,20,28.2,2.82,2601.2999999999997,2601.2999999999997,0.0
CCCS,2021-09-08,2021-09-10,10.54,11.31,9,6.93,0.69,2608.2299999999996,2608.2299999999996,0.0
CCCS,2021-09-09,2021-09-13,10.66,11.62,9,8.64,0.86,2616.8699999999994,2616.8699999999994,0.0
BYSI,2021-09-03,2021-09-14,27.21,23.23,2,-7.96,-0.8,2608.9099999999994,2616.8699999999994,-7.960000000000036
CERT,2021-09-09,2021-09-17,34.09,35.68,2,3.18,0.32,2612.0899999999992,2616.8699999999994,-4.7800000000002
ARRY,2021-09-10,2021-09-20,18.28,17.88,5,-2.0,-0.2,2610.0899999999992,2616.8699999999994,-6.7800000000002
ADAP,2021-09-14,2021-09-22,5.67,5.51,11,-1.76,-0.18,2608.329999999999,2616.8699999999994,-8.540000000000418
ADAP,2021-09-15,2021-09-23,5.15,5.79,11,7.04,0.7,2615.369999999999,2616.8699999999994,-1.5000000000004547
ALGM,2021-09-21,2021-09-23,32.36,34.46,3,6.3,0.63,2621.669999999999,2621.669999999999,0.0
ALT,2021-09-21,2021-09-23,14.13,15.16,7,7.21,0.72,2628.879999999999,2628.879999999999,0.0
AEHR,2021-09-21,2021-09-23,10.39,12.12,6,10.38,1.04,2639.2599999999993,2639.2599999999993,0.0
ADAP,2021-09-16,2021-09-24,5.24,5.65,12,4.92,0.49,2644.1799999999994,2644.1799999999994,0.0
ALT,2021-09-17,2021-09-27,15.91,15.1,6,-4.86,-0.49,2639.3199999999993,2644.1799999999994,-4.860000000000127
ALT,2021-09-22,2021-09-30,14.59,12.74,6,-11.1,-1.11,2628.2199999999993,2644.1799999999994,-15.960000000000036
ATYR,2021-09-28,2021-10-06,9.6,8.37,4,-4.92,-0.49,2623.2999999999993,2644.1799999999994,-20.88000000000011
ABUS,2021-09-29,2021-10-07,4.19,4.29,23,2.3,0.23,2625.5999999999995,2644.1799999999994,-18.579999999999927
ATYR,2021-09-29,2021-10-07,9.47,8.55,5,-4.6,-0.46,2620.9999999999995,2644.1799999999994,-23.179999999999836
ABUS,2021-09-30,2021-10-08,4.14,4.13,24,-0.24,-0.02,2620.7599999999998,2644.1799999999994,-23.419999999999618
AEHR,2021-10-01,2021-10-08,13.24,17.59,4,17.4,1.74,2638.16,2644.1799999999994,-6.019999999999527
AEHR,2021-09-30,2021-10-08,13.42,17.59,4,16.68,1.67,2654.8399999999997,2654.8399999999997,0.0
ATYR,2021-09-30,2021-10-08,8.6,8.5,5,-0.5,-0.05,2654.3399999999997,2654.8399999999997,-0.5
AVIR,2021-10-12,2021-10-14,37.67,42.6,1,4.93,0.49,2659.2699999999995,2659.2699999999995,0.0
AVIR,2021-10-07,2021-10-15,38.67,40.41,1,1.74,0.17,2661.0099999999993,2661.0099999999993,0.0
AEHR,2021-10-20,2021-10-22,19.25,21.3,3,6.15,0.62,2667.1599999999994,2667.1599999999994,0.0
ANY,2021-10-20,2021-10-28,52.01,45.85,1,-6.16,-0.62,2660.9999999999995,2667.1599999999994,-6.1599999999998545
APP,2021-10-26,2021-10-29,90.75,97.25,1,6.5,0.65,2667.4999999999995,2667.4999999999995,0.0
AHG,2021-10-22,2021-11-01,8.87,4.21,2,-9.32,-0.93,2658.1799999999994,2667.4999999999995,-9.320000000000164
AHG,2021-10-26,2021-11-03,6.29,4.59,2,-3.4,-0.34,2654.7799999999993,2667.4999999999995,-12.720000000000255
AUPH,2021-11-04,2021-11-08,29.48,31.57,2,4.18,0.42,2658.959999999999,2667.4999999999995,-8.540000000000418
ARAY,2021-11-09,2021-11-11,5.3,5.7,18,7.11,0.71,2666.0699999999993,2667.4999999999995,-1.430000000000291
CERS,2021-11-10,2021-11-18,7.28,7.34,13,0.78,0.08,2666.8499999999995,2667.4999999999995,-0.650000000000091
ARAY,2021-11-16,2021-11-24,5.52,5.12,18,-7.2,-0.72,2659.6499999999996,2667.4999999999995,-7.849999999999909
BGFV,2021-11-16,2021-11-24,34.21,26.54,1,-7.67,-0.77,2651.9799999999996,2667.4999999999995,-15.519999999999982
ARAY,2021-11-18,2021-11-29,5.51,5.19,18,-5.76,-0.58,2646.2199999999993,2667.4999999999995,-21.2800000000002
ARAY,2021-11-19,2021-11-30,5.45,4.96,18,-8.82,-0.88,2637.399999999999,2667.4999999999995,-30.100000000000364
BLNK,2021-11-19,2021-11-30,40.9,37.95,1,-2.95,-0.29,2634.4499999999994,2667.4999999999995,-33.05000000000018
ACET,2021-12-17,2021-12-22,13.81,16.11,4,9.2,0.92,2643.649999999999,2667.4999999999995,-23.850000000000364
ACAD,2021-12-22,2021-12-27,20.81,24.17,3,10.08,1.01,2653.729999999999,2667.4999999999995,-13.770000000000437
ASTL,2022-03-29,2022-04-04,11.2,11.85,8,5.2,0.52,2658.929999999999,2667.4999999999995,-8.570000000000618
AXSM,2022-04-08,2022-04-19,42.87,40.26,2,-5.22,-0.52,2653.709999999999,2667.4999999999995,-13.790000000000418
ATER,2022-04-21,2022-04-29,4.51,4.96,6,2.7,0.27,2656.409999999999,2667.4999999999995,-11.0900000000006
ALT,2022-06-17,2022-06-22,7.12,9.08,7,13.72,1.37,2670.1299999999987,2670.1299999999987,0.0
ARRY,2022-06-14,2022-06-24,11.52,13.87,5,11.75,1.17,2681.8799999999987,2681.8799999999987,0.0
ACET,2022-07-12,2022-07-14,16.18,17.27,6,6.54,0.65,2688.4199999999987,2688.4199999999987,0.0
AXSM,2022-07-13,2022-07-15,40.77,44.44,2,7.34,0.73,2695.759999999999,2695.759999999999,0.0
ALT,2022-07-13,2022-07-21,11.01,12.6,6,9.54,0.95,2705.299999999999,2705.299999999999,0.0
ALDX,2022-07-19,2022-07-21,4.64,5.14,16,8.0,0.8,2713.299999999999,2713.299999999999,0.0
CCRN,2022-07-26,2022-07-29,25.27,27.47,3,6.6,0.66,2719.8999999999987,2719.8999999999987,0.0
ASRT,2022-08-09,2022-08-11,3.54,4.02,20,9.6,0.96,2729.4999999999986,2729.4999999999986,0.0
AHCO,2022-08-10,2022-08-12,21.57,23.13,4,6.24,0.62,2735.7399999999984,2735.7399999999984,0.0
ALDX,2022-08-12,2022-08-17,6.78,7.47,11,7.59,0.76,2743.3299999999986,2743.3299999999986,0.0
AHCO,2022-08-11,2022-08-19,22.72,21.02,4,-6.8,-0.68,2736.5299999999984,2743.3299999999986,-6.800000000000182
ASRT,2022-08-12,2022-08-22,3.69,3.41,21,-5.88,-0.59,2730.6499999999983,2743.3299999999986,-12.680000000000291
AHCO,2022-08-12,2022-08-22,22.49,20.85,4,-6.56,-0.66,2724.0899999999983,2743.3299999999986,-19.240000000000236
ASRT,2022-08-16,2022-08-24,3.59,2.74,23,-19.55,-1.95,2704.539999999998,2743.3299999999986,-38.79000000000042
AEHR,2022-08-17,2022-08-24,16.73,18.24,4,6.04,0.6,2710.579999999998,2743.3299999999986,-32.750000000000455
AEHR,2022-08-18,2022-08-24,16.36,18.24,4,7.52,0.75,2718.099999999998,2743.3299999999986,-25.230000000000473
ASTS,2022-08-23,2022-08-25,11.09,12.41,5,6.6,0.66,2724.699999999998,2743.3299999999986,-18.630000000000564
CLNE,2022-08-17,2022-08-25,7.46,7.8,13,4.48,0.45,2729.179999999998,2743.3299999999986,-14.150000000000546
AVDL,2022-08-17,2022-08-25,6.49,7.0,11,5.61,0.56,2734.789999999998,2743.3299999999986,-8.540000000000418
ADPT,2022-08-17,2022-08-25,11.54,11.05,7,-3.43,-0.34,2731.3599999999983,2743.3299999999986,-11.970000000000255
CHRS,2022-08-18,2022-08-26,12.69,12.64,7,-0.35,-0.03,2731.0099999999984,2743.3299999999986,-12.320000000000164
BCAB,2022-08-23,2022-08-31,8.71,8.24,4,-1.88,-0.19,2729.1299999999983,2743.3299999999986,-14.200000000000273
APLS,2022-08-23,2022-08-31,63.08,59.03,1,-4.05,-0.4,2725.079999999998,2743.3299999999986,-18.250000000000455
ADMA,2022-08-31,2022-09-06,2.56,2.8,39,9.36,0.94,2734.4399999999982,2743.3299999999986,-8.890000000000327
AXSM,2022-08-30,2022-09-08,62.32,61.38,1,-0.94,-0.09,2733.499999999998,2743.3299999999986,-9.830000000000382
ADMA,2022-09-07,2022-09-09,2.5,2.89,40,15.6,1.56,2749.099999999998,2749.099999999998,0.0
ALT,2022-09-07,2022-09-15,20.49,14.75,3,-17.22,-1.72,2731.8799999999983,2749.099999999998,-17.2199999999998
ALT,2022-09-08,2022-09-16,19.63,14.22,3,-16.23,-1.62,2715.6499999999983,2749.099999999998,-33.44999999999982
AVDL,2022-10-13,2022-10-19,5.57,6.46,9,8.01,0.8,2723.6599999999985,2749.099999999998,-25.4399999999996
AVDL,2022-10-12,2022-10-19,5.61,6.46,9,7.65,0.76,2731.3099999999986,2749.099999999998,-17.78999999999951
BEAT,2022-10-11,2022-10-19,4.51,3.91,7,-4.2,-0.42,2727.1099999999988,2749.099999999998,-21.989999999999327
BEAT,2022-10-13,2022-10-21,4.03,3.99,6,-0.24,-0.02,2726.869999999999,2749.099999999998,-22.22999999999911
BEAT,2022-10-14,2022-10-24,4.04,3.64,7,-2.8,-0.28,2724.069999999999,2749.099999999998,-25.02999999999929
AVDL,2022-10-21,2022-10-27,5.39,6.42,11,11.33,1.13,2735.3999999999987,2749.099999999998,-13.699999999999363
AVDL,2022-10-20,2022-10-28,5.74,6.33,11,6.49,0.65,2741.8899999999985,2749.099999999998,-7.209999999999582
CABA,2022-10-28,2022-11-02,1.59,2.14,31,17.05,1.7,2758.9399999999987,2758.9399999999987,0.0
AMKR,2022-11-04,2022-11-08,19.67,21.97,5,11.5,1.15,2770.4399999999987,2770.4399999999987,0.0
ARCT,2022-11-10,2022-11-18,20.46,17.86,3,-7.8,-0.78,2762.6399999999985,2770.4399999999987,-7.800000000000182
AMKR,2022-11-22,2022-11-25,26.45,27.55,3,3.3,0.33,2765.9399999999987,2770.4399999999987,-4.5
BAND,2022-11-17,2022-11-28,19.18,20.18,2,2.0,0.2,2767.9399999999987,2770.4399999999987,-2.5
BAND,2022-11-22,2022-12-01,18.79,23.0,3,12.63,1.26,2780.569999999999,2780.569999999999,0.0
AZTA,2022-11-30,2022-12-02,55.53,60.8,1,5.27,0.53,2785.839999999999,2785.839999999999,0.0
ABCL,2022-11-23,2022-12-02,13.56,13.08,7,-3.36,-0.34,2782.4799999999987,2785.839999999999,-3.3600000000001273
ADMA,2022-12-02,2022-12-08,3.13,3.46,31,10.23,1.02,2792.7099999999987,2792.7099999999987,0.0
ADMA,2022-12-06,2022-12-08,3.14,3.46,31,9.92,0.99,2802.6299999999987,2802.6299999999987,0.0
AZTA,2022-12-07,2022-12-09,56.83,60.15,1,3.32,0.33,2805.949999999999,2805.949999999999,0.0
AZTA,2022-12-06,2022-12-15,58.36,60.22,1,1.86,0.19,2807.809999999999,2807.809999999999,0.0
CABA,2022-12-14,2022-12-16,5.21,6.58,11,15.07,1.51,2822.879999999999,2822.879999999999,0.0
CERT,2022-12-13,2022-12-21,16.49,16.44,6,-0.3,-0.03,2822.579999999999,2822.879999999999,-0.3000000000001819
ADMA,2022-12-16,2022-12-22,3.45,3.67,28,6.16,0.62,2828.739999999999,2828.739999999999,0.0
CABA,2022-12-20,2022-12-22,6.03,8.5,8,19.76,1.98,2848.499999999999,2848.499999999999,0.0
CLDX,2022-12-20,2022-12-22,40.33,44.07,2,7.48,0.75,2855.979999999999,2855.979999999999,0.0
ACLX,2022-12-20,2022-12-23,28.72,31.76,2,6.08,0.61,2862.059999999999,2862.059999999999,0.0
BAND,2022-12-20,2022-12-29,24.0,23.06,3,-2.82,-0.28,2859.239999999999,2862.059999999999,-2.8200000000001637
BAND,2022-12-21,2022-12-30,24.25,22.54,3,-5.13,-0.51,2854.1099999999988,2862.059999999999,-7.950000000000273
CABA,2022-12-28,2022-12-30,7.4,9.09,6,10.14,1.01,2864.2499999999986,2864.2499999999986,0.0
CLDX,2022-12-28,2022-12-30,42.22,44.7,2,4.96,0.5,2869.2099999999987,2869.2099999999987,0.0
BAND,2022-12-22,2023-01-03,24.09,23.6,3,-1.47,-0.15,2867.739999999999,2869.2099999999987,-1.4699999999998
CLDX,2022-12-29,2023-01-03,41.89,44.86,2,5.94,0.59,2873.679999999999,2873.679999999999,0.0
CLDX,2023-01-04,2023-01-10,42.09,44.63,2,5.08,0.51,2878.759999999999,2878.759999999999,0.0
CARG,2023-01-19,2023-01-23,15.4,16.14,6,4.44,0.44,2883.199999999999,2883.199999999999,0.0
ARHS,2023-01-20,2023-01-24,11.95,13.9,8,15.6,1.56,2898.799999999999,2898.799999999999,0.0
ARDX,2023-01-20,2023-01-24,2.67,3.2,23,12.19,1.22,2910.989999999999,2910.989999999999,0.0
AUPH,2023-01-20,2023-01-24,7.69,8.3,11,6.71,0.67,2917.699999999999,2917.699999999999,0.0
AUPH,2023-01-19,2023-01-26,7.98,9.23,10,12.5,1.25,2930.199999999999,2930.199999999999,0.0
AAL,2023-01-20,2023-01-27,15.79,16.54,6,4.47,0.45,2934.6699999999987,2934.6699999999987,0.0
AUPH,2023-01-25,2023-01-27,7.96,9.18,11,13.42,1.34,2948.089999999999,2948.089999999999,0.0
CDXS,2023-01-25,2023-01-30,6.16,6.5,16,5.44,0.54,2953.529999999999,2953.529999999999,0.0
ARHS,2023-01-27,2023-01-31,12.95,14.0,7,7.35,0.74,2960.8799999999987,2960.8799999999987,0.0
AUPH,2023-01-31,2023-02-02,8.67,9.5,11,9.13,0.91,2970.009999999999,2970.009999999999,0.0
BWEN,2023-01-26,2023-02-03,5.2,5.59,11,4.29,0.43,2974.299999999999,2974.299999999999,0.0
BITF,2023-01-26,2023-02-03,1.05,1.09,49,1.96,0.2,2976.259999999999,2976.259999999999,0.0
BWEN,2023-01-27,2023-02-03,5.08,5.59,11,5.61,0.56,2981.869999999999,2981.869999999999,0.0
BWEN,2023-01-31,2023-02-08,5.14,5.42,12,3.36,0.34,2985.229999999999,2985.229999999999,0.0
CDLX,2023-02-07,2023-02-15,7.52,6.6,8,-7.36,-0.74,2977.869999999999,2985.229999999999,-7.360000000000127
CLSK,2023-02-10,2023-02-16,3.14,3.46,21,6.72,0.67,2984.589999999999,2985.229999999999,-0.6400000000003274
ARHS,2023-02-10,2023-02-16,13.65,14.69,7,7.28,0.73,2991.869999999999,2991.869999999999,0.0
CLSK,2023-02-09,2023-02-17,3.32,3.33,21,0.21,0.02,2992.079999999999,2992.079999999999,0.0
ARHS,2023-02-09,2023-02-17,14.06,14.47,7,2.87,0.29,2994.949999999999,2994.949999999999,0.0
CABA,2023-02-22,2023-02-24,7.54,8.51,6,5.82,0.58,3000.769999999999,3000.769999999999,0.0
BBIO,2023-02-22,2023-03-02,11.56,11.12,7,-3.08,-0.31,2997.689999999999,3000.769999999999,-3.0799999999999272
BBIO,2023-02-23,2023-03-03,11.86,10.98,7,-6.16,-0.62,2991.5299999999993,3000.769999999999,-9.239999999999782
ATLX,2023-03-10,2023-03-20,16.24,13.48,2,-5.52,-0.55,2986.0099999999993,3000.769999999999,-14.759999999999764
ATLX,2023-03-14,2023-03-22,16.1,16.8,2,1.4,0.14,2987.4099999999994,3000.769999999999,-13.359999999999673
ATLX,2023-03-15,2023-03-22,14.34,16.8,2,4.92,0.49,2992.3299999999995,3000.769999999999,-8.4399999999996
CIFR,2023-03-23,2023-03-31,1.99,2.14,19,2.85,0.29,2995.1799999999994,3000.769999999999,-5.589999999999691
BMEA,2023-04-04,2023-04-13,27.16,25.14,2,-4.04,-0.4,2991.1399999999994,3000.769999999999,-9.629999999999654
BMEA,2023-04-05,2023-04-14,25.76,25.96,2,0.4,0.04,2991.5399999999995,3000.769999999999,-9.229999999999563
BRTX,2023-04-19,2023-04-21,3.45,3.78,28,9.24,0.92,3000.7799999999993,3000.7799999999993,0.0
ARCT,2023-04-21,2023-04-25,26.06,28.46,3,7.2,0.72,3007.979999999999,3007.979999999999,0.0
CDLX,2023-04-21,2023-05-02,6.54,8.15,8,12.88,1.29,3020.859999999999,3020.859999999999,0.0
CDLX,2023-04-25,2023-05-02,5.88,8.15,9,20.43,2.04,3041.289999999999,3041.289999999999,0.0
CHRS,2023-04-25,2023-05-03,7.82,7.28,12,-6.48,-0.65,3034.809999999999,3041.289999999999,-6.480000000000018
APLS,2023-04-28,2023-05-04,80.3,85.18,1,4.88,0.49,3039.689999999999,3041.289999999999,-1.599999999999909
ACLX,2023-05-03,2023-05-05,40.65,43.62,2,5.94,0.59,3045.629999999999,3045.629999999999,0.0
BRTX,2023-05-04,2023-05-08,3.9,4.5,25,15.0,1.5,3060.629999999999,3060.629999999999,0.0
ATOM,2023-05-10,2023-05-18,8.63,8.77,7,0.98,0.1,3061.609999999999,3061.609999999999,0.0
ATOM,2023-05-11,2023-05-19,8.35,9.2,7,5.95,0.59,3067.559999999999,3067.559999999999,0.0
ATOM,2023-05-12,2023-05-19,8.2,9.2,8,8.0,0.8,3075.559999999999,3075.559999999999,0.0
ACLX,2023-05-12,2023-05-22,43.23,41.77,2,-2.92,-0.29,3072.639999999999,3075.559999999999,-2.9200000000000728
AVDL,2023-05-19,2023-05-23,13.27,14.23,7,6.72,0.67,3079.3599999999988,3079.3599999999988,0.0
AVDL,2023-05-16,2023-05-24,14.07,14.15,7,0.56,0.06,3079.9199999999987,3079.9199999999987,0.0
BINI,2023-05-16,2023-05-24,1.21,0.87,46,-15.55,-1.55,3064.3699999999985,3079.9199999999987,-15.550000000000182
AVDL,2023-05-17,2023-05-25,14.21,13.93,7,-1.96,-0.2,3062.4099999999985,3079.9199999999987,-17.51000000000022
BINI,2023-05-17,2023-05-25,1.18,0.75,48,-20.52,-2.05,3041.8899999999985,3079.9199999999987,-38.0300000000002
BINI,2023-05-18,2023-05-26,1.19,0.93,42,-11.0,-1.1,3030.8899999999985,3079.9199999999987,-49.0300000000002
BINI,2023-05-19,2023-05-30,1.15,0.86,44,-12.76,-1.28,3018.1299999999983,3079.9199999999987,-61.79000000000042
AFRM,2023-05-26,2023-05-31,13.3,14.7,6,8.4,0.84,3026.5299999999984,3079.9199999999987,-53.39000000000033
APP,2023-05-26,2023-06-01,23.33,24.51,4,4.72,0.47,3031.249999999998,3079.9199999999987,-48.67000000000053
APP,2023-05-25,2023-06-01,23.7,24.51,4,3.24,0.32,3034.489999999998,3079.9199999999987,-45.430000000000746
APP,2023-05-31,2023-06-02,23.5,25.04,4,6.16,0.62,3040.649999999998,3079.9199999999987,-39.27000000000089
APLD,2023-06-01,2023-06-06,8.12,9.34,5,6.1,0.61,3046.7499999999977,3079.9199999999987,-33.17000000000098
APLD,2023-06-08,2023-06-16,8.57,9.53,5,4.8,0.48,3051.549999999998,3079.9199999999987,-28.3700000000008
AVPT,2023-06-14,2023-06-16,5.86,6.23,17,6.29,0.63,3057.839999999998,3079.9199999999987,-22.080000000000837
AUR,2023-06-15,2023-06-20,2.01,2.26,35,8.75,0.88,3066.589999999998,3079.9199999999987,-13.330000000000837
BMEA,2023-06-14,2023-06-23,38.58,32.27,2,-12.62,-1.26,3053.969999999998,3079.9199999999987,-25.950000000000728
AFRM,2023-06-15,2023-06-26,16.53,15.55,4,-3.92,-0.39,3050.049999999998,3079.9199999999987,-29.8700000000008
AVPT,2023-06-15,2023-06-26,5.93,6.03,16,1.6,0.16,3051.649999999998,3079.9199999999987,-28.27000000000089
BMEA,2023-06-15,2023-06-26,37.73,33.0,2,-9.46,-0.95,3042.189999999998,3079.9199999999987,-37.73000000000093
AEHR,2023-06-16,2023-06-27,40.94,38.3,2,-5.28,-0.53,3036.9099999999976,3079.9199999999987,-43.01000000000113
AAOI,2023-06-23,2023-06-27,3.66,4.72,12,12.72,1.27,3049.6299999999974,3079.9199999999987,-30.290000000001328
AFRM,2023-06-16,2023-06-27,16.76,14.98,4,-7.12,-0.71,3042.5099999999975,3079.9199999999987,-37.41000000000122
AAOI,2023-06-22,2023-06-27,4.04,4.72,14,9.52,0.95,3052.0299999999975,3079.9199999999987,-27.890000000001237
BRZE,2023-06-22,2023-06-28,38.83,40.79,2,3.92,0.39,3055.9499999999975,3079.9199999999987,-23.970000000001164
AMTX,2023-06-21,2023-06-30,6.16,7.25,7,7.63,0.76,3063.5799999999977,3079.9199999999987,-16.340000000001055
AUR,2023-07-07,2023-07-11,2.68,3.12,27,11.88,1.19,3075.4599999999978,3079.9199999999987,-4.460000000000946
ACMR,2023-07-11,2023-07-14,12.79,13.97,7,8.26,0.83,3083.719999999998,3083.719999999998,0.0
ACMR,2023-07-07,2023-07-17,13.13,13.35,7,1.54,0.15,3085.259999999998,3085.259999999998,0.0
BDTX,2023-07-07,2023-07-17,4.35,4.98,10,6.3,0.63,3091.559999999998,3091.559999999998,0.0
ARHS,2023-07-14,2023-07-18,10.27,11.23,9,8.64,0.86,3100.199999999998,3100.199999999998,0.0
AAOI,2023-07-18,2023-07-26,8.62,8.52,5,-0.5,-0.05,3099.699999999998,3100.199999999998,-0.5
BITF,2023-07-18,2023-07-26,1.78,1.7,38,-3.04,-0.3,3096.659999999998,3100.199999999998,-3.5399999999999636
AAOI,2023-07-19,2023-07-27,7.44,8.01,5,2.85,0.28,3099.509999999998,3100.199999999998,-0.6900000000000546
CAN,2023-07-19,2023-07-27,2.75,2.93,29,5.22,0.52,3104.7299999999977,3104.7299999999977,0.0
BYND,2023-07-19,2023-07-27,16.05,16.8,5,3.75,0.38,3108.4799999999977,3108.4799999999977,0.0
CLSK,2023-07-19,2023-07-27,6.32,6.34,11,0.22,0.02,3108.6999999999975,3108.6999999999975,0.0
CLSK,2023-07-21,2023-07-31,6.3,6.1,11,-2.2,-0.22,3106.4999999999977,3108.6999999999975,-2.199999999999818
BAOS,2023-07-21,2023-07-31,8.1,7.58,5,-2.6,-0.26,3103.899999999998,3108.6999999999975,-4.799999999999727
CIFR,2023-07-21,2023-07-31,4.34,3.67,13,-8.71,-0.87,3095.189999999998,3108.6999999999975,-13.509999999999764
BYND,2023-07-21,2023-08-01,15.0,17.1,5,10.5,1.05,3105.689999999998,3108.6999999999975,-3.0099999999997635
BBIO,2023-07-28,2023-08-01,31.17,34.38,3,9.63,0.96,3115.319999999998,3115.319999999998,0.0
AVDX,2023-08-03,2023-08-11,10.77,10.21,9,-5.04,-0.5,3110.279999999998,3115.319999999998,-5.039999999999964
AMSC,2023-08-04,2023-08-14,9.31,8.9,3,-1.23,-0.12,3109.049999999998,3115.319999999998,-6.269999999999982
AKBA,2023-08-04,2023-08-14,1.46,1.26,43,-8.6,-0.86,3100.449999999998,3115.319999999998,-14.86999999999989
AVDX,2023-08-04,2023-08-14,10.42,10.23,9,-1.71,-0.17,3098.739999999998,3115.319999999998,-16.579999999999927
AVDX,2023-08-08,2023-08-16,10.13,10.03,9,-0.9,-0.09,3097.839999999998,3115.319999999998,-17.480000000000018
BDTX,2023-08-08,2023-08-16,3.28,3.14,19,-2.66,-0.27,3095.179999999998,3115.319999999998,-20.139999999999873
BDTX,2023-08-09,2023-08-17,3.36,3.1,20,-5.2,-0.52,3089.979999999998,3115.319999999998,-25.33999999999969
BDTX,2023-08-10,2023-08-18,3.2,3.01,21,-3.99,-0.4,3085.9899999999984,3115.319999999998,-29.329999999999472
CDLX,2023-08-10,2023-08-18,12.71,11.87,5,-4.2,-0.42,3081.7899999999986,3115.319999999998,-33.52999999999929
BDTX,2023-08-11,2023-08-21,3.31,3.14,22,-3.74,-0.37,3078.049999999999,3115.319999999998,-37.26999999999907
AAOI,2023-08-18,2023-08-22,12.54,15.54,3,9.0,0.9,3087.049999999999,3115.319999999998,-28.269999999999072
AAOI,2023-08-17,2023-08-22,12.64,15.54,3,8.7,0.87,3095.7499999999986,3115.319999999998,-19.569999999999254
BDTX,2023-08-15,2023-08-23,3.19,3.16,23,-0.69,-0.07,3095.0599999999986,3115.319999999998,-20.25999999999931
BDTX,2023-08-16,2023-08-24,3.07,3.19,24,2.88,0.29,3097.9399999999987,3115.319999999998,-17.3799999999992
BDTX,2023-08-17,2023-08-25,2.99,3.27,25,7.0,0.7,3104.9399999999987,3115.319999999998,-10.3799999999992
BDTX,2023-08-18,2023-08-25,2.99,3.27,25,7.0,0.7,3111.9399999999987,3115.319999999998,-3.3799999999991996
BDTX,2023-08-23,2023-08-25,3.01,3.27,29,7.54,0.75,3119.4799999999987,3119.4799999999987,0.0
BDTX,2023-08-22,2023-08-25,3.02,3.27,27,6.75,0.68,3126.2299999999987,3126.2299999999987,0.0
BINI,2023-08-18,2023-08-28,0.77,0.6,57,-9.44,-0.94,3116.7899999999986,3126.2299999999987,-9.440000000000055
ACMR,2023-09-12,2023-09-20,17.98,16.09,5,-9.45,-0.95,3107.339999999999,3126.2299999999987,-18.889999999999873
